total_sqft,bath,balcony,price,bhk,price_per_sqft,availability_binary,location_encoded
2826.0,3.0,1.0,148.0,3.0,5237.08,0,80.32281452865166
458.0,1.0,0.0,33.66,1.0,7349.34,0,70.37033170376974
3500.0,4.0,0.0,150.0,4.0,4285.71,1,106.93663756011136
1450.0,2.0,1.0,90.0,3.0,6206.9,1,71.17693959335189
1100.0,2.0,1.0,65.0,2.0,5909.09,1,86.65742066987262
1185.0,2.0,3.0,55.0,2.0,4641.35,1,119.04665939002784
1200.0,2.0,1.0,70.0,2.0,5833.33,1,74.03160278223048
660.0,1.0,1.0,35.0,1.0,5303.03,0,75.79109170674091
1200.0,2.0,0.0,130.0,2.0,10833.33,1,92.57383100480891
3418.0,4.0,0.0,222.0,4.0,6495.03,1,101.7840148402151
1205.0,2.0,1.0,68.32,2.0,5669.71,0,97.76951146334261
1200.0,2.0,2.0,46.0,2.0,3833.33,1,79.38011573594717
1421.0,2.0,2.0,73.0,3.0,5137.23,1,83.08736371355558
1250.0,3.0,3.0,48.9,3.0,3912.0,0,101.73527292668523
524.0,1.0,1.0,29.0,1.0,5534.35,0,95.69101734328692
1540.0,3.0,0.0,90.0,3.0,5844.16,1,90.91266200961782
984.0,2.0,1.0,45.91,2.0,4665.65,0,101.7840148402151
985.0,2.0,1.0,50.17,2.0,5093.4,0,72.2136091706741
2830.0,4.0,3.0,161.0,4.0,5689.05,0,95.69101734328692
1140.0,2.0,3.0,60.0,2.0,5263.16,1,68.17465502404454
3600.0,5.0,3.0,130.0,5.0,3611.11,1,81.34331878005568
1410.0,2.0,3.0,44.42,3.0,3150.35,1,57.574958931433876
1700.0,2.0,2.0,86.0,3.0,5058.82,1,59.404509119061444
1360.0,2.0,0.0,62.425,2.0,4590.07,0,75.19735488391329
1333.0,2.0,1.0,86.65,2.0,6500.38,0,88.43289348871502
1258.0,2.0,1.0,85.5,2.0,6796.5,1,53.808698781325596
1458.0,2.0,2.0,87.0,3.0,5967.08,1,89.20423184004049
1386.0,2.0,1.0,85.0,2.0,6132.76,1,53.808698781325596
1140.0,2.0,1.0,32.92,2.0,2887.72,0,45.86169179875348
550.0,1.0,1.0,27.0,1.0,4909.09,1,53.808698781325596
1200.0,2.0,3.0,83.0,2.0,6916.67,1,96.78837308308835
1081.0,2.0,1.0,39.0,2.0,3607.77,1,58.46831878005568
2135.0,3.0,2.0,149.0,4.0,6978.92,1,95.69101734328692
2500.0,4.0,0.0,100.0,4.0,4000.0,0,95.69101734328692
1178.0,2.0,1.0,80.0,2.0,6791.17,1,80.64931004808909
991.0,2.0,2.0,40.0,2.0,4036.33,1,65.14455527581292
1493.0,2.0,3.0,90.0,3.0,6028.13,1,61.56278673960093
2495.0,3.0,3.0,130.0,3.0,5210.42,1,65.42814556089878
1080.0,2.0,1.0,31.99,2.0,2962.04,1,45.25866200961782
814.0,2.0,1.0,53.0,2.0,6511.06,1,56.641923696865554
1025.0,2.0,1.0,50.0,2.0,4878.05,1,53.808698781325596
1115.0,2.0,1.0,61.0,2.0,5470.85,0,80.32281452865166
3075.0,2.0,3.0,188.0,4.0,6113.82,1,95.69101734328692
1900.0,3.0,0.0,162.0,7.0,8526.32,1,109.93663756011136
1760.0,3.0,2.0,160.0,3.0,9090.91,1,95.69101734328692
3090.0,4.0,0.0,350.0,4.0,11326.86,1,93.08016189171002
2700.0,4.0,3.0,295.0,4.0,10925.93,1,111.87442504007424
1175.0,2.0,2.0,52.86,2.0,4498.72,1,111.80965502404456
1100.0,2.0,2.0,45.0,2.0,4090.91,1,70.81065253468918
1450.0,2.0,2.0,50.75,2.0,3500.0,1,102.42419931836227
1810.0,3.0,3.0,131.0,3.0,7237.57,1,101.73527292668523
1426.0,2.0,3.0,71.0,3.0,4978.96,1,51.98511924926503
2400.0,2.0,3.0,195.0,3.0,8125.0,1,149.37403930288897
1100.0,2.0,1.0,70.0,2.0,6363.64,1,108.76232751202228
650.0,1.0,1.0,35.0,1.0,5384.62,1,45.86169179875348
1350.0,3.0,2.0,47.25,3.0,3500.0,0,104.97864565565862
900.0,2.0,1.0,27.0,2.0,3000.0,0,76.25258612446919
1360.0,2.0,3.0,110.0,2.0,8088.24,1,94.84282751202228
674.0,1.0,1.0,36.85,1.0,5467.36,1,94.65170542458368
1655.0,3.0,2.0,110.0,3.0,6646.53,0,95.69101734328692
1300.0,2.0,2.0,95.0,2.0,7307.69,1,103.63850558227172
936.0,1.0,0.0,53.0,1.0,5662.39,0,82.68663756011136
1277.0,2.0,2.0,92.0,2.0,7204.39,1,90.56221252003712
1200.0,2.0,1.0,54.0,2.0,4500.0,1,105.3493100480891
1015.0,2.0,1.0,39.08,2.0,3850.25,1,65.67934527351953
1153.0,2.0,2.0,60.0,2.0,5203.82,1,69.0858783064235
1035.0,2.0,1.0,51.5,2.0,4975.85,1,55.985379289149215
3300.0,3.0,1.0,255.0,5.0,7727.27,1,70.81065253468918
1150.0,2.0,1.0,46.0,2.0,4000.0,1,55.1206475013358
1020.0,2.0,1.0,80.0,2.0,7843.14,1,199.94208922040087
3715.0,6.0,0.0,212.5,4.0,5720.05,0,104.97864565565862
1160.0,2.0,1.0,95.0,2.0,8189.66,1,61.9668310048089
1075.0,2.0,1.0,31.0,3.0,2883.72,1,44.55049167111935
1225.0,2.0,2.0,72.0,2.0,5877.55,1,114.03716064341374
1600.0,2.0,1.0,160.0,2.0,10000.0,1,113.5493100480891
600.0,1.0,0.0,90.0,2.0,15000.0,1,199.94208922040087
1350.0,3.0,2.0,60.0,3.0,4444.44,1,67.76511924926504
1300.0,3.0,1.0,69.0,3.0,5307.69,0,70.37033170376974
830.0,2.0,1.0,36.28,2.0,4371.08,0,49.03359342738014
1155.0,2.0,1.0,69.18,2.0,5989.61,1,96.01278074486788
3126.0,5.0,3.0,345.0,4.0,11036.47,1,237.78403930288894
905.0,2.0,2.0,55.0,2.0,6077.35,1,92.57383100480891
1375.0,2.0,0.0,75.0,3.0,5454.55,1,100.88191375601113
1140.0,2.0,2.0,33.84,2.0,2968.42,0,53.808698781325596
1550.0,2.0,2.0,60.0,3.0,3870.97,1,65.67934527351953
957.0,2.0,1.0,55.0,2.0,5747.13,1,90.46269286859264
890.0,2.0,2.0,45.0,2.0,5056.18,1,70.6715283848769
3000.0,4.0,2.0,235.0,4.0,7833.33,1,70.81065253468918
1070.0,2.0,1.0,55.0,2.0,5140.19,1,53.808698781325596
2400.0,5.0,1.0,150.0,5.0,6250.0,1,104.5493100480891
925.0,2.0,1.0,37.0,2.0,4000.0,1,72.2136091706741
1415.0,2.0,2.0,60.0,2.0,4240.28,1,45.25866200961782
500.0,2.0,0.0,80.0,1.0,16000.0,1,75.62442504007424
1225.0,2.0,1.0,37.0,2.0,3020.41,1,80.00016172672764
2000.0,4.0,0.0,90.0,4.0,4500.0,1,96.01278074486788
840.0,1.0,1.0,57.0,1.0,6785.71,0,95.69101734328692
1732.0,3.0,1.0,112.0,3.0,6466.51,0,80.00016172672764
1200.0,1.0,0.0,45.0,1.0,3750.0,1,55.512976328444495
1260.0,2.0,1.0,69.9,2.0,5547.62,1,97.76951146334261
1092.0,2.0,1.0,49.0,2.0,4487.18,1,79.19517224893838
827.0,2.0,0.0,34.0,2.0,4111.25,1,65.29109170674091
1357.0,2.0,2.0,54.0,2.0,3979.37,1,62.23135371260909
650.0,1.0,1.0,40.0,2.0,6153.85,1,103.51204232618812
1370.0,2.0,1.0,54.79,3.0,3999.27,1,94.17701069131341
1725.0,3.0,2.0,106.0,3.0,6144.93,1,95.69101734328692
1000.0,2.0,0.0,70.0,2.0,7000.0,1,92.57383100480891
1350.0,1.0,0.0,55.0,1.0,4074.07,1,74.03160278223048
3200.0,4.0,2.0,350.0,4.0,10937.5,1,94.17701069131341
1717.0,3.0,2.0,110.0,3.0,6406.52,1,86.93027656500465
700.0,2.0,1.0,34.0,2.0,4857.14,0,70.37033170376974
800.0,2.0,1.0,32.0,2.0,4000.0,1,77.43663756011136
2367.0,4.0,3.0,340.0,3.0,14364.17,1,263.4245377685154
1415.0,2.0,1.0,65.0,3.0,4593.64,1,58.90566200961782
1976.0,3.0,1.0,145.0,3.0,7338.06,0,94.17701069131341
883.0,2.0,1.0,37.01,2.0,4191.39,1,49.69468704594242
700.0,1.0,1.0,38.0,1.0,5428.57,1,75.87632096081032
1445.0,3.0,1.0,50.0,3.0,3460.21,1,88.1052149381876
2082.0,3.0,2.0,104.0,3.0,4995.2,0,74.94061297186835
1140.0,2.0,2.0,46.0,2.0,4035.09,1,86.66820288923934
933.0,2.0,1.0,66.0,2.0,7073.95,1,80.00016172672764
1155.0,2.0,1.0,57.0,2.0,4935.06,1,45.86169179875348
1130.0,2.0,1.0,36.0,2.0,3185.84,1,95.69101734328692
1200.0,2.0,2.0,73.2,2.0,6100.0,1,124.91823948633923
1055.0,2.0,1.0,43.0,2.0,4075.83,1,115.82093574863507
1555.0,3.0,2.0,125.0,3.0,8038.59,1,263.4245377685154
1420.0,3.0,2.0,62.0,3.0,4366.2,1,86.93027656500465
2214.0,3.0,2.0,350.0,3.0,15808.49,0,156.93663756011136
658.0,1.0,1.0,26.91,1.0,4089.67,0,75.19735488391329
896.9,2.0,1.0,78.74,2.0,8779.13,0,97.76951146334261
1035.0,2.0,2.0,40.0,2.0,3864.73,1,70.81065253468918
2064.0,5.0,2.0,225.0,4.0,10901.16,1,95.69101734328692
1839.0,3.0,3.0,160.0,3.0,8700.38,1,128.77465502404453
1200.0,2.0,2.0,44.0,2.0,3666.67,1,57.574958931433876
488.0,1.0,1.0,20.0,1.0,4098.36,1,68.65616375601114
1200.0,2.0,1.0,198.0,3.0,16500.0,1,127.52601078902835
2760.0,5.0,0.0,140.0,5.0,5072.46,1,103.79109170674091
993.0,2.0,2.0,42.0,2.0,4229.61,1,51.98511924926503
1225.0,2.0,1.0,45.0,2.0,3673.47,1,89.34444310621203
900.0,2.0,0.0,55.0,2.0,6111.11,1,74.03160278223048
825.0,2.0,1.0,32.0,2.0,3878.79,1,55.78310334936303
3596.0,4.0,2.0,359.0,4.0,9983.31,1,86.93027656500465
1800.0,3.0,3.0,92.0,3.0,5111.11,1,45.86169179875348
925.0,2.0,1.0,100.0,2.0,10810.81,1,133.9637928914922
1167.0,2.0,1.0,63.0,2.0,5398.46,0,70.37033170376974
1150.0,2.0,1.0,41.0,2.0,3565.22,1,88.1052149381876
650.0,1.0,1.0,50.0,1.0,7692.31,0,99.17465502404454
675.0,1.0,1.0,27.0,1.0,4000.0,1,101.7840148402151
2260.0,3.0,1.0,90.0,2.0,3982.3,1,91.93663756011136
720.0,1.0,0.0,32.39,1.0,4498.61,0,67.62731004808909
1100.0,2.0,1.0,58.0,2.0,5272.73,1,68.65616375601114
550.0,1.0,1.0,20.0,2.0,3636.36,1,74.43663756011136
1330.0,2.0,1.0,58.0,3.0,4360.9,1,55.1206475013358
1320.0,2.0,1.0,160.0,2.0,12121.21,1,164.2954708991111
2400.0,5.0,2.0,75.0,6.0,3125.0,1,86.94931004808909
1770.0,3.0,3.0,108.0,3.0,6101.69,0,102.42419931836227
2100.0,3.0,3.0,125.0,3.0,5952.38,1,110.81643668269636
1000.0,2.0,3.0,42.0,2.0,4200.0,1,70.7157522836566
2916.0,5.0,1.0,230.0,4.0,7887.52,1,74.2310909875483
1419.59,2.0,1.0,65.0,3.0,4578.79,1,70.37033170376974
1400.0,3.0,0.0,81.0,3.0,5785.71,1,299.86744413179093
750.0,2.0,1.0,37.49,2.0,4998.67,1,54.42201279628943
1070.0,2.0,1.0,87.0,2.0,8130.84,1,124.91823948633923
1536.0,3.0,1.0,107.0,3.0,6966.15,0,90.46269286859264
1710.0,3.0,2.0,210.0,3.0,12280.7,1,164.2954708991111
2400.0,3.0,3.0,196.0,3.0,8166.67,1,103.5879022763704
1773.5,3.0,0.0,102.92,3.0,5803.21,0,101.7840148402151
1342.0,2.0,1.0,72.0,2.0,5365.13,0,53.808698781325596
1600.0,3.0,2.0,130.0,3.0,8125.0,1,108.78465502404455
938.0,1.0,1.0,50.0,1.0,5330.49,0,62.305367783121014
1820.0,3.0,2.0,99.0,3.0,5439.56,1,69.0858783064235
2439.0,4.0,3.0,170.0,4.0,6970.07,1,97.76951146334261
1665.0,3.0,2.0,78.0,3.0,4684.68,1,70.37033170376974
1850.0,3.0,2.0,150.0,3.0,8108.11,1,162.03777424971048
1091.0,2.0,1.0,40.0,2.0,3666.36,1,62.38675857829845
1346.0,2.0,1.0,74.03,2.0,5500.0,0,101.7840148402151
1720.0,3.0,2.0,224.0,3.0,13023.26,1,263.4245377685154
3675.0,4.0,3.0,176.0,4.0,4789.12,1,114.03716064341374
1060.0,2.0,2.0,33.95,2.0,3202.83,0,103.5879022763704
1059.0,2.0,1.0,57.0,2.0,5382.44,0,95.69101734328692
1299.0,2.0,1.0,97.0,2.0,7467.28,1,134.88880586568177
1491.0,3.0,2.0,85.0,3.0,5700.87,1,75.87632096081032
1200.0,2.0,2.0,85.0,2.0,7083.33,1,170.17840715430694
2088.0,5.0,0.0,110.0,4.0,5268.2,1,75.87632096081032
581.0,1.0,1.0,29.0,1.0,4991.39,1,81.07197041307032
1296.0,2.0,2.0,70.0,2.0,5401.23,1,113.67465502404454
1125.0,2.0,1.0,55.0,2.0,4888.89,1,64.95465502404454
1275.0,3.0,1.0,70.0,3.0,5490.2,1,53.808698781325596
1095.0,2.0,2.0,55.0,2.0,5022.83,1,83.61849274581364
1330.0,2.0,2.0,74.0,2.0,5563.91,1,104.97864565565862
1135.0,2.0,2.0,60.0,2.0,5286.34,1,93.08016189171002
516.0,1.0,1.0,39.0,1.0,7558.14,1,95.69101734328692
1194.0,2.0,1.0,51.0,2.0,4271.36,1,79.19517224893838
2250.0,5.0,0.0,240.0,5.0,10666.67,1,88.79147501335808
770.0,1.0,1.0,38.0,2.0,4935.06,1,53.808698781325596
3930.0,5.0,2.0,330.0,4.0,8396.95,1,101.7840148402151
1355.0,3.0,2.0,54.2,3.0,4000.0,0,59.608275814207914
3000.0,8.0,0.0,150.0,8.0,5000.0,1,54.563462009617815
2569.0,4.0,1.0,175.0,4.0,6811.99,1,105.70767785114487
3758.0,4.0,2.0,450.0,4.0,11974.45,1,134.88880586568177
1116.0,2.0,3.0,51.91,2.0,4651.43,1,95.69101734328692
1707.0,3.0,2.0,115.0,3.0,6736.97,1,97.76951146334261
1070.0,2.0,2.0,49.0,2.0,4579.44,1,75.2676107314604
1240.0,2.0,1.0,83.0,3.0,6693.55,0,74.374187149727
1300.0,2.0,1.0,91.65,2.0,7050.0,0,103.5879022763704
1700.0,2.0,2.0,76.0,2.0,4470.59,1,108.21647286401273
1383.0,2.0,2.0,76.18,3.0,5508.32,1,94.65170542458368
3000.0,4.0,3.0,170.0,5.0,5666.67,1,127.52601078902835
1200.0,2.0,1.0,34.65,2.0,2887.5,0,53.808698781325596
935.0,2.0,3.0,45.0,2.0,4812.83,1,81.07197041307032
2072.0,4.0,2.0,151.0,3.0,7287.64,1,142.63180593627874
2200.0,3.0,1.0,225.0,4.0,10227.27,1,88.89206878005568
615.0,1.0,1.0,46.0,1.0,7479.67,1,92.57383100480891
1116.0,2.0,1.0,45.0,2.0,4032.26,1,70.81065253468918
1639.0,3.0,2.0,107.0,3.0,6528.37,0,95.69101734328692
1839.0,3.0,2.0,130.0,3.0,7069.06,1,93.08016189171002
1300.0,2.0,2.0,63.0,2.0,4846.15,1,99.17465502404454
625.0,1.0,1.0,27.0,1.0,4320.0,1,54.42201279628943
933.0,1.0,1.0,61.0,1.0,6538.05,0,80.00016172672764
2289.0,3.0,3.0,180.0,3.0,7863.7,1,95.04564388245807
2316.0,3.0,0.0,125.0,3.0,5397.24,1,74.2310909875483
1005.0,2.0,1.0,39.77,2.0,3957.21,0,53.808698781325596
1080.0,2.0,1.0,38.0,2.0,3518.52,1,54.42201279628943
910.0,2.0,3.0,36.0,2.0,3956.04,1,67.2288791867038
1200.0,2.0,0.0,73.0,2.0,6083.33,1,65.67934527351953
1110.0,2.0,1.0,39.9,2.0,3594.59,1,53.808698781325596
1142.0,2.0,2.0,56.0,2.0,4903.68,1,83.61849274581364
1800.0,3.0,1.0,204.0,3.0,11333.33,0,65.67934527351953
1005.0,2.0,1.0,55.0,2.0,5472.64,1,68.08843668269637
1626.6,3.0,1.0,133.0,3.0,8176.56,0,147.1493100480891
1074.0,2.0,2.0,54.0,2.0,5027.93,1,83.61849274581364
1230.0,2.0,0.0,80.0,2.0,6504.07,1,162.03777424971048
660.0,1.0,1.0,23.0,2.0,3484.85,1,53.808698781325596
1007.0,2.0,2.0,48.0,2.0,4766.63,1,68.34331878005568
1820.0,3.0,2.0,113.0,3.0,6208.79,0,95.69101734328692
1100.0,2.0,1.0,60.0,2.0,5454.55,1,64.98050386464965
1348.0,2.0,0.0,100.0,2.0,7418.4,1,79.66961669338282
1230.0,2.0,2.0,66.25,2.0,5386.18,1,86.65742066987262
1176.0,2.0,1.0,37.62,3.0,3198.98,0,54.42201279628943
1590.0,3.0,2.0,57.0,3.0,3584.91,1,55.1206475013358
1200.0,2.0,1.0,78.0,2.0,6500.0,1,213.75545972890123
1298.0,2.0,1.0,65.0,2.0,5007.7,0,117.30517224893839
1161.0,2.0,1.0,55.15,2.0,4750.22,0,70.43529520877323
1285.0,2.0,1.0,60.0,2.0,4669.26,1,83.61849274581364
1644.0,3.0,2.0,92.59,3.0,5632.0,0,53.808698781325596
1819.0,3.0,1.0,150.0,3.0,8246.29,1,86.65742066987262
1205.0,2.0,1.0,85.0,2.0,7053.94,1,153.34360626001856
2350.0,3.0,3.0,300.0,3.0,12765.96,1,162.03777424971048
1050.0,2.0,1.0,42.0,2.0,4000.0,1,55.1206475013358
1270.0,2.0,2.0,62.0,2.0,4881.89,1,59.404509119061444
1240.0,2.0,2.0,39.89,3.0,3216.94,0,70.6715283848769
1221.0,3.0,3.0,70.0,3.0,5733.01,1,71.44012843608716
840.0,2.0,2.0,35.0,3.0,4166.67,1,60.574655024044546
1339.0,2.0,2.0,63.0,2.0,4705.0,1,70.37033170376974
1315.0,2.0,1.0,85.0,2.0,6463.88,1,79.38011573594717
1250.0,2.0,2.0,68.0,2.0,5440.0,1,59.404509119061444
850.0,2.0,1.0,27.0,2.0,3176.47,1,44.55049167111935
1600.0,2.0,2.0,110.0,3.0,6875.0,1,94.17701069131341
1250.0,2.0,1.0,62.0,2.0,4960.0,1,53.808698781325596
1312.0,2.0,1.0,56.5,3.0,4306.4,1,67.89072780449393
3000.0,4.0,0.0,134.0,4.0,4466.67,1,86.45043553264331
1990.0,3.0,3.0,98.0,3.0,4924.62,1,95.69101734328692
760.0,2.0,2.0,38.5,2.0,5065.79,1,64.40581878005568
1614.0,2.0,2.0,59.0,3.0,3655.51,1,86.45043553264331
1500.0,3.0,2.0,162.0,4.0,10800.0,1,117.33887918670378
1182.0,2.0,1.0,60.1,3.0,5084.6,1,71.73081878005569
1053.0,2.0,1.0,46.29,2.0,4396.01,1,93.66406113782728
750.0,1.0,1.0,105.0,1.0,14000.0,1,101.73527292668523
2000.0,3.0,3.0,125.0,3.0,6250.0,1,86.6224648237202
1590.0,3.0,2.0,105.0,3.0,6603.77,0,96.01278074486788
1035.0,2.0,2.0,52.79,2.0,5100.48,0,72.26514093094958
1075.0,2.0,2.0,53.0,2.0,4930.23,1,83.61849274581364
900.0,2.0,0.0,55.0,2.0,6111.11,1,74.03160278223048
1260.0,2.0,1.0,62.0,3.0,4920.63,1,59.404509119061444
1702.0,3.0,2.0,107.0,3.0,6286.72,1,80.00016172672764
1080.0,2.0,2.0,65.0,3.0,6018.52,1,44.55049167111935
1189.0,2.0,1.0,45.0,2.0,3784.69,1,86.65742066987262
1035.0,2.0,1.0,39.0,2.0,3768.12,1,74.374187149727
1200.0,2.0,1.0,36.0,2.0,3000.0,0,96.01278074486788
1200.0,3.0,0.0,200.0,3.0,16666.67,1,119.43663756011136
1300.0,3.0,1.0,69.0,3.0,5307.69,0,70.37033170376974
1330.0,2.0,1.0,93.65,2.0,7041.35,0,75.87632096081032
1210.0,2.0,1.0,65.0,3.0,5371.9,1,73.87484319274752
1350.0,2.0,2.0,54.2,3.0,4014.81,1,59.608275814207914
1900.0,2.0,2.0,65.0,3.0,3421.05,1,64.03245870610633
1410.0,3.0,3.0,90.0,3.0,6382.98,1,79.19517224893838
1469.0,2.0,2.0,99.14,2.0,6748.81,1,89.11920883767326
986.0,2.0,1.0,30.0,2.0,3042.6,1,64.06406691530067
1460.0,2.0,2.0,87.0,3.0,5958.9,1,91.18663756011136
1260.0,2.0,2.0,85.05,3.0,6750.0,0,108.78465502404455
1345.0,2.0,2.0,39.5,3.0,2936.8,1,33.822739447116064
980.0,2.0,1.0,57.0,2.0,5816.33,1,75.09530648593417
1164.0,2.0,2.0,75.0,2.0,6443.3,1,82.85491585952305
929.0,1.0,2.0,51.0,2.0,5489.77,1,65.42814556089878
1065.0,2.0,1.0,70.0,2.0,6572.77,1,108.03524574979672
1172.0,2.0,0.0,56.725,2.0,4840.02,0,69.0858783064235
3000.0,3.0,1.0,265.0,3.0,8833.33,1,132.5493100480891
1020.0,2.0,1.0,30.27,2.0,2967.65,0,53.808698781325596
1362.0,3.0,1.0,62.63,3.0,4598.38,1,62.936939593351894
672.0,1.0,1.0,36.85,1.0,5483.63,1,94.65170542458368
1746.0,3.0,3.0,115.0,3.0,6586.48,1,114.03716064341374
1025.0,2.0,1.0,29.6,2.0,2887.8,0,53.808698781325596
1532.0,2.0,1.0,65.0,2.0,4242.82,1,105.70767785114487
1200.0,2.0,2.0,120.0,3.0,10000.0,1,99.43663756011136
1250.0,2.0,2.0,65.0,2.0,5200.0,1,72.36511924926504
1188.0,2.0,1.0,39.0,2.0,3282.83,1,80.00016172672764
3565.0,4.0,0.0,218.0,4.0,6115.01,0,95.69101734328692
1170.0,2.0,2.0,85.0,2.0,7264.96,0,93.08016189171002
1800.0,3.0,2.0,150.0,3.0,8333.33,1,123.45775837340757
1000.0,2.0,1.0,35.0,2.0,3500.0,1,71.94931004808909
2600.0,3.0,1.0,375.0,3.0,14423.08,1,201.7373275120223
2507.0,4.0,2.0,155.0,4.0,6182.69,1,95.60273824943796
1061.0,2.0,1.0,34.0,2.0,3204.52,1,55.935427786683164
1290.0,2.0,2.0,69.0,2.0,5348.84,1,70.81065253468918
1200.0,2.0,1.0,42.6,2.0,3550.0,1,88.1052149381876
1120.0,2.0,2.0,39.29,2.0,3508.04,0,76.09290939002784
418.0,1.0,1.0,12.0,1.0,2870.81,1,53.808698781325596
1333.0,3.0,1.0,50.0,3.0,3750.94,1,88.1052149381876
1691.0,3.0,2.0,119.0,3.0,7037.26,1,101.7840148402151
747.0,1.0,0.0,34.355,1.0,4599.06,0,80.00016172672764
1700.0,3.0,3.0,250.0,3.0,14705.88,1,164.2954708991111
2030.0,4.0,1.0,125.0,3.0,6157.64,0,80.00016172672764
1012.0,2.0,1.0,70.0,2.0,6917.0,0,62.87065729667595
1245.0,2.0,1.0,60.0,3.0,4819.28,1,61.03707969501392
1765.0,3.0,2.0,118.0,3.0,6685.55,1,94.17701069131341
1110.0,2.0,2.0,36.25,2.0,3265.77,1,61.56278673960093
967.0,2.0,1.0,47.8,2.0,4943.12,1,81.38663756011137
1044.0,2.0,2.0,36.0,2.0,3448.28,1,88.1052149381876
1518.0,3.0,3.0,80.0,3.0,5270.09,1,114.03716064341374
1300.0,2.0,2.0,57.0,3.0,4384.62,1,70.81065253468918
1798.0,3.0,3.0,73.0,3.0,4060.07,1,78.88605002185868
866.28,2.0,0.0,36.38,2.0,4199.57,1,70.81065253468918
3410.0,5.0,3.0,253.0,4.0,7419.35,0,95.69101734328692
1179.0,2.0,2.0,56.0,2.0,4749.79,1,69.0088053657302
3600.0,5.0,0.0,510.0,5.0,14166.67,1,263.4245377685154
1125.0,2.0,1.0,48.0,2.0,4266.67,1,55.1206475013358
2098.0,3.0,1.0,210.0,3.0,10009.53,1,184.27465502404453
2400.0,3.0,1.0,270.0,3.0,11250.0,1,125.3493100480891
1976.0,3.0,2.0,92.0,3.0,4655.87,1,79.38011573594717
1190.0,2.0,2.0,61.8,2.0,5193.28,1,71.11206892541745
1800.0,3.0,3.0,192.0,3.0,10666.67,1,201.7373275120223
1761.0,3.0,1.0,84.52,3.0,4799.55,0,114.59081956870212
1700.0,3.0,3.0,120.0,3.0,7058.82,1,201.7373275120223
1128.0,2.0,1.0,64.8,2.0,5744.68,0,53.808698781325596
2000.0,3.0,2.0,85.0,3.0,4250.0,1,89.5493100480891
1220.0,2.0,1.0,35.25,3.0,2889.34,0,53.808698781325596
509.0,1.0,1.0,20.0,1.0,3929.27,0,74.43663756011136
1045.0,2.0,1.0,40.65,2.0,3889.95,0,64.06406691530067
3535.0,4.0,2.0,215.0,4.0,6082.04,1,90.56221252003712
1102.0,2.0,2.0,53.67,2.0,4870.24,1,93.08016189171002
1800.0,3.0,2.0,82.0,4.0,4555.56,1,82.5493100480891
1436.0,2.0,2.0,75.0,3.0,5222.84,1,185.1356157211556
1397.0,2.0,0.0,52.0,3.0,3722.26,1,63.46831878005568
1140.0,2.0,2.0,56.0,2.0,4912.28,1,83.61849274581364
645.0,1.0,1.0,55.0,1.0,8527.13,0,62.87065729667595
2350.0,5.0,0.0,325.0,5.0,13829.79,1,141.3051722489384
1200.0,3.0,2.0,225.0,3.0,18750.0,0,100.94448273164447
2050.0,3.0,2.0,135.0,3.0,6585.37,1,116.5493100480891
1335.0,2.0,1.0,95.0,2.0,7116.1,1,101.7840148402151
2100.0,1.0,1.0,200.0,2.0,9523.81,1,75.89565502404454
1255.0,3.0,2.0,77.68,3.0,6189.64,0,134.88880586568177
1140.0,2.0,1.0,59.0,2.0,5175.44,1,80.00016172672764
2376.0,3.0,1.0,240.0,3.0,10101.01,1,177.36666324236606
663.0,1.0,1.0,46.0,1.0,6938.16,0,80.00016172672764
1276.0,2.0,0.0,146.0,2.0,11442.01,1,113.09331878005568
1450.0,3.0,3.0,60.9,3.0,4200.0,1,70.37033170376974
1400.0,3.0,3.0,66.0,3.0,4714.29,1,67.5257431117395
1339.0,2.0,1.0,53.56,2.0,4000.0,0,72.73522146292078
1220.0,2.0,1.0,35.23,3.0,2887.7,0,53.808698781325596
2200.0,3.0,2.0,275.0,3.0,12500.0,1,199.94208922040087
1305.0,2.0,2.0,52.0,2.0,3984.67,1,82.43663756011136
1740.0,3.0,3.0,80.0,3.0,4597.7,1,116.74503781074259
680.0,1.0,1.0,21.0,2.0,3088.24,1,40.651225006327515
1154.0,2.0,2.0,47.0,2.0,4072.79,1,80.32281452865166
1200.0,2.0,2.0,40.0,2.0,3333.33,1,66.63382751202228
1155.0,2.0,2.0,54.5,2.0,4718.61,1,73.94554396966286
1525.0,2.0,3.0,63.0,3.0,4131.15,1,101.7840148402151
600.0,1.0,1.0,125.0,1.0,20833.33,1,217.44204232618813
2470.0,5.0,2.0,192.0,4.0,7773.28,0,134.88880586568177
1100.0,2.0,1.0,60.0,2.0,5454.55,1,113.47951965144446
1250.0,2.0,2.0,65.0,2.0,5200.0,1,65.67934527351953
1400.0,2.0,1.0,70.0,2.0,5000.0,1,83.61849274581364
1600.0,3.0,2.0,100.0,3.0,6250.0,1,83.57465502404455
1060.0,2.0,1.0,55.0,2.0,5188.68,1,53.808698781325596
1272.0,2.0,2.0,50.0,2.0,3930.82,1,62.23135371260909
1296.0,2.0,2.0,105.0,2.0,8101.85,0,70.37033170376974
2100.0,3.0,2.0,280.0,4.0,13333.33,1,181.4162833600495
1945.0,3.0,3.0,115.0,3.0,5912.6,1,129.98310334936303
1033.0,2.0,2.0,30.47,3.0,2949.66,0,33.822739447116064
2300.0,2.0,0.0,69.0,3.0,3000.0,1,70.96831878005568
