location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
Whitefield,1355.0,3.0,3.0,2.0,76.0,0.05608856088560885
Whitefield,1232.0,2.0,2.0,2.0,45.0,0.036525974025974024
Hebbal,1100.0,2.0,2.0,2.0,50.0,0.045454545454545456
Varthur,2145.0,3.0,2.0,3.0,170.0,0.07925407925407925
Malleshwaram,2345.0,3.0,0.0,3.0,293.0,0.12494669509594883
Subramanyapura,975.0,2.0,1.0,2.0,58.0,0.059487179487179485
Talaghattapura,951.0,2.0,2.0,2.0,30.43,0.031997896950578336
Ramagondanahalli,1610.0,2.0,2.0,3.0,115.0,0.07142857142857142
Begur Road,1160.0,2.0,2.0,2.0,36.54,0.0315
Bellandur,1767.0,3.0,2.0,3.0,109.0,0.06168647425014148
Ambalipura,1607.0,2.0,2.0,3.0,112.0,0.06969508400746734
Mysore Road,1340.0,2.0,2.0,3.0,64.31,0.04799253731343284
Electronic City,970.0,2.0,2.0,2.0,34.0,0.03505154639175258
Malleshwaram,2500.0,5.0,2.0,4.0,325.0,0.13
Hoodi,1490.0,3.0,2.0,3.0,79.0,0.053020134228187916
Hebbal,1860.0,3.0,2.0,3.0,95.0,0.051075268817204304
Whitefield,3000.0,5.0,3.0,4.0,250.0,0.08333333333333333
Ramamurthy Nagar,700.0,2.0,1.0,2.0,33.0,0.047142857142857146
Hebbal,1100.0,2.0,2.0,2.0,42.0,0.038181818181818185
Bannerghatta Road,1115.0,2.0,2.0,2.0,78.0,0.06995515695067264
Yelahanka New Town,550.0,2.0,1.0,2.0,26.0,0.04727272727272727
Doddathoguru,964.0,2.0,1.0,2.0,62.0,0.06431535269709543
7th Phase JP Nagar,1000.0,1.0,1.0,1.0,60.0,0.06
Balagere,1007.0,2.0,1.0,2.0,65.0,0.06454816285998013
Ramamurthy Nagar,1000.0,2.0,1.0,3.0,41.0,0.041
Whitefield,1495.0,3.0,3.0,2.0,88.0,0.0588628762541806
Kengeri,1220.0,2.0,2.0,2.0,63.0,0.051639344262295085
Whitefield,1452.0,2.0,2.0,3.0,46.29,0.0318801652892562
Balagere,1012.0,2.0,1.0,2.0,68.0,0.06719367588932806
Sarjapur  Road,1104.0,2.0,1.0,2.0,34.22,0.0309963768115942
Ambalipura,1700.0,2.0,2.0,2.0,76.0,0.04470588235294118
Hormavu,1176.0,2.0,1.0,3.0,35.27,0.029991496598639457
Rajaji Nagar,720.0,2.0,2.0,2.0,65.0,0.09027777777777778
Old Madras Road,1210.0,2.0,1.0,2.0,77.0,0.06363636363636363
Electronic City,1360.0,2.0,1.0,3.0,70.5,0.05183823529411765
Mahadevpura,1438.0,2.0,0.0,2.0,89.0,0.061891515994436715
Whitefield,1564.0,3.0,1.0,3.0,103.0,0.06585677749360613
Rajaji Nagar,3600.0,5.0,0.0,5.0,510.0,0.14166666666666666
Kudlu,1030.0,2.0,2.0,2.0,75.0,0.07281553398058252
Electronics City Phase 1,1080.0,2.0,2.0,2.0,46.0,0.04259259259259259
7th Phase JP Nagar,1400.0,2.0,2.0,3.0,57.0,0.04071428571428572
Horamavu Agara,1300.0,2.0,2.0,3.0,52.0,0.04
Whitefield,935.0,2.0,1.0,2.0,32.72,0.03499465240641711
Bannerghatta Road,1450.0,2.0,2.0,3.0,87.0,0.06
Malleshwaram,2400.0,3.0,2.0,3.0,380.0,0.15833333333333333
Kudlu,1041.0,2.0,1.0,2.0,53.0,0.05091258405379443
Electronic City,1060.0,2.0,1.0,2.0,55.0,0.05188679245283019
Jakkur,1590.0,2.0,2.0,3.0,125.0,0.07861635220125786
Kanakpura Road,1329.0,2.0,1.0,2.0,107.0,0.08051166290443942
Raja Rajeshwari Nagar,1500.0,3.0,2.0,3.0,88.0,0.058666666666666666
Thanisandra,1825.0,3.0,2.0,3.0,100.0,0.0547945205479452
Kanakpura Road,1332.0,2.0,1.0,2.0,108.0,0.08108108108108109
Rajaji Nagar,2450.0,3.0,3.0,3.0,330.0,0.1346938775510204
Budigere,1636.0,3.0,2.0,3.0,85.0,0.0519559902200489
Yelahanka,651.0,1.0,1.0,1.0,17.5,0.026881720430107527
Balagere,1380.0,2.0,1.0,2.0,60.0,0.043478260869565216
Old Madras Road,1200.0,2.0,1.0,2.0,72.0,0.06
Jakkur,2197.0,3.0,2.0,3.0,136.0,0.061902594446973144
Old Madras Road,935.0,2.0,1.0,2.0,45.0,0.0481283422459893
Yelahanka,1330.0,2.0,1.0,2.0,93.65,0.07041353383458647
Hulimavu,2000.0,4.0,0.0,4.0,100.0,0.05
Electronic City,1090.0,2.0,1.0,2.0,31.48,0.028880733944954128
Chandapura,645.0,1.0,1.0,1.0,16.45,0.025503875968992246
Marathahalli,1785.0,3.0,2.0,3.0,94.0,0.05266106442577031
Hulimavu,1260.0,2.0,1.0,3.0,82.0,0.06507936507936508
Sarjapur  Road,1700.0,3.0,1.0,3.0,95.0,0.05588235294117647
Dodda Nekkundi,1128.0,2.0,2.0,2.0,45.0,0.0398936170212766
Uttarahalli,3600.0,6.0,2.0,6.0,120.0,0.03333333333333333
Ambalipura,1332.0,2.0,1.0,2.0,79.0,0.05930930930930931
Yelahanka,1890.0,3.0,2.0,3.0,108.0,0.05714285714285714
Whitefield,2856.0,5.0,0.0,4.0,154.5,0.05409663865546219
Bellandur,1200.0,2.0,1.0,2.0,62.0,0.051666666666666666
Kengeri Satellite Town,1200.0,2.0,1.0,2.0,65.0,0.05416666666666667
Hennur,1100.0,2.0,1.0,2.0,60.0,0.05454545454545454
Ambalipura,860.0,2.0,1.0,2.0,28.93,0.03363953488372093
Kasavanhalli,770.0,1.0,1.0,1.0,43.82,0.05690909090909091
Tumkur Road,1416.0,3.0,1.0,3.0,94.0,0.06638418079096045
Sarjapur  Road,1403.0,3.0,1.0,3.0,56.0,0.03991446899501069
Kanakapura,2200.0,3.0,1.0,3.0,121.0,0.055
Kanakpura Road,1041.0,2.0,1.0,2.0,36.44,0.03500480307396734
Electronics City Phase 1,1800.0,3.0,2.0,3.0,93.0,0.051666666666666666
Thanisandra,1702.0,3.0,2.0,3.0,107.0,0.06286721504112809
Bannerghatta Road,1532.5,3.0,0.0,3.0,84.29,0.055001631321370315
Thanisandra,2144.0,3.0,2.0,3.0,135.0,0.06296641791044776
Electronic City,1170.0,2.0,1.0,2.0,33.0,0.028205128205128206
Electronic City,2093.0,4.0,2.0,4.0,134.0,0.06402293358815098
7th Phase JP Nagar,1080.0,2.0,2.0,2.0,72.0,0.06666666666666667
Electronic City Phase II,1310.0,2.0,1.0,3.0,37.83,0.028877862595419846
Electronic City,1631.0,3.0,2.0,3.0,80.0,0.049049662783568364
Yeshwanthpur,1679.0,3.0,0.0,3.0,92.13,0.054871947587849905
Electronic City Phase II,1244.0,2.0,1.0,2.0,55.0,0.04421221864951769
Thigalarapalya,2072.0,4.0,2.0,3.0,155.0,0.07480694980694981
Hennur Road,2502.0,4.0,2.0,4.0,180.0,0.07194244604316546
Banashankari,3580.0,3.0,1.0,3.0,411.0,0.11480446927374302
Whitefield,1205.0,2.0,1.0,2.0,39.0,0.03236514522821577
Hebbal,1700.0,3.0,2.0,3.0,124.0,0.07294117647058823
Nagarbhavi,884.0,2.0,2.0,1.0,36.0,0.04072398190045249
Vijayanagar,1484.0,3.0,2.0,3.0,79.19,0.05336253369272237
8th Phase JP Nagar,1500.0,2.0,3.0,3.0,55.0,0.03666666666666667
Indira Nagar,1407.0,3.0,1.0,3.0,120.0,0.08528784648187633
Kanakpura Road,1450.0,3.0,3.0,3.0,53.6,0.03696551724137931
Dodda Nekkundi,1999.0,3.0,2.0,3.0,135.0,0.06753376688344172
Bannerghatta Road,1640.0,2.0,1.0,3.0,120.0,0.07317073170731707
Hennur Road,1036.0,2.0,1.0,2.0,59.46,0.057393822393822395
Hennur Road,1500.0,2.0,2.0,3.0,62.0,0.04133333333333333
Electronic City,865.0,2.0,0.0,2.0,42.0,0.048554913294797684
Chikkalasandra,1070.0,2.0,1.0,2.0,45.48,0.04250467289719626
Mysore Road,1082.0,3.0,2.0,3.0,50.0,0.04621072088724584
Kengeri Satellite Town,1170.0,2.0,3.0,2.0,50.0,0.042735042735042736
Hebbal,1740.0,2.0,1.0,3.0,137.0,0.07873563218390804
Electronic City,1275.0,3.0,1.0,3.0,70.0,0.054901960784313725
Lakshminarayana Pura,1695.0,3.0,2.0,3.0,150.0,0.08849557522123894
HSR Layout,1145.0,2.0,2.0,2.0,46.0,0.04017467248908297
Budigere,1820.0,3.0,2.0,3.0,95.5,0.05247252747252747
Kanakpura Road,950.0,2.0,1.0,2.0,45.0,0.04736842105263158
Bannerghatta Road,1427.0,2.0,2.0,3.0,48.51,0.033994393833216535
Yelahanka,1381.0,2.0,2.0,3.0,52.48,0.03800144822592324
Channasandra,1010.0,2.0,1.0,2.0,32.0,0.031683168316831684
Green Glen Layout,1750.0,3.0,2.0,3.0,130.0,0.07428571428571429
Electronic City,1500.0,2.0,1.0,3.0,64.5,0.043
Attibele,995.0,1.0,1.0,2.0,24.88,0.02500502512562814
Sarjapur  Road,1320.0,2.0,2.0,2.0,115.0,0.08712121212121213
Old Airport Road,2774.0,4.0,3.0,4.0,208.0,0.07498197548666186
Yeshwanthpur,1000.0,2.0,2.0,2.0,32.0,0.032
Jalahalli,1704.0,3.0,2.0,3.0,94.36,0.05537558685446009
Whitefield,1496.0,2.0,1.0,3.0,71.81,0.048001336898395724
KR Puram,1000.0,2.0,1.0,2.0,44.5,0.0445
Electronic City,660.0,1.0,1.0,2.0,23.0,0.03484848484848485
Sarjapur  Road,1026.0,2.0,2.0,2.0,60.8,0.059259259259259255
Hennur Road,1200.0,2.0,1.0,2.0,36.0,0.03
Brookefield,2400.0,5.0,2.0,5.0,325.0,0.13541666666666666
Budigere,705.0,1.0,0.0,1.0,34.545,0.049
Whitefield,1216.0,2.0,1.0,2.0,69.06,0.05679276315789474
Uttarahalli,1350.0,2.0,2.0,3.0,53.0,0.03925925925925926
Jakkur,1282.0,2.0,1.0,2.0,72.0,0.056162246489859596
Electronic City Phase II,1900.0,3.0,1.0,4.0,97.0,0.05105263157894737
Chikkalasandra,1230.0,2.0,2.0,2.0,48.0,0.03902439024390244
Nagarbhavi,300.0,1.0,1.0,1.0,20.0,0.06666666666666667
8th Phase JP Nagar,1080.0,2.0,2.0,2.0,38.0,0.03518518518518519
Raja Rajeshwari Nagar,1529.0,3.0,3.0,3.0,51.77,0.0338587311968607
Whitefield,1095.0,2.0,1.0,2.0,35.0,0.0319634703196347
Ramamurthy Nagar,1500.0,3.0,1.0,3.0,160.0,0.10666666666666667
Akshaya Nagar,1690.0,3.0,2.0,3.0,85.0,0.05029585798816568
Electronic City,1571.0,3.0,2.0,3.0,89.0,0.056651814131126674
Hennur Road,2320.0,3.0,2.0,3.0,170.0,0.07327586206896551
Kothanur,1436.0,3.0,3.0,3.0,70.0,0.04874651810584958
Marathahalli,2181.0,3.0,2.0,4.0,152.0,0.06969280146721687
Chandapura,850.0,2.0,1.0,2.0,25.4,0.029882352941176468
Begur Road,970.0,2.0,2.0,2.0,27.0,0.027835051546391754
Kanakpura Road,1100.0,3.0,2.0,3.0,58.0,0.05272727272727273
Lakshminarayana Pura,1175.0,2.0,2.0,2.0,75.0,0.06382978723404255
Electronics City Phase 1,1321.0,2.0,0.0,3.0,40.0,0.03028009084027252
Kengeri,633.0,1.0,1.0,2.0,18.0,0.02843601895734597
Hosur Road,1689.0,3.0,2.0,3.0,103.0,0.06098283007696862
Marathahalli,1019.0,2.0,2.0,2.0,49.86,0.048930323846908735
Hosur Road,1085.0,2.0,2.0,2.0,30.38,0.028
Hulimavu,3035.0,5.0,0.0,3.0,271.0,0.08929159802306424
Bellandur,1350.0,2.0,1.0,3.0,63.0,0.04666666666666667
Electronic City,1070.0,2.0,1.0,2.0,48.0,0.044859813084112146
CV Raman Nagar,1070.0,2.0,2.0,2.0,47.5,0.04439252336448598
Anekal,1200.0,1.0,1.0,2.0,36.0,0.03
5th Phase JP Nagar,1200.0,2.0,2.0,2.0,51.0,0.0425
Hormavu,1500.0,3.0,3.0,3.0,70.0,0.04666666666666667
Haralur Road,1140.0,2.0,2.0,2.0,42.0,0.03684210526315789
Kanakpura Road,381.0,1.0,1.0,1.0,28.0,0.07349081364829396
Kasavanhalli,1915.0,3.0,3.0,3.0,80.0,0.04177545691906005
Haralur Road,1194.0,2.0,2.0,2.0,47.0,0.03936348408710218
Kanakpura Road,1596.0,3.0,1.0,3.0,118.0,0.07393483709273183
Banashankari,1390.0,2.0,2.0,2.0,86.0,0.0618705035971223
Kengeri,1025.0,2.0,2.0,2.0,57.0,0.055609756097560976
Chandapura,520.0,1.0,1.0,1.0,14.04,0.027
Harlur,1749.0,3.0,2.0,3.0,112.0,0.06403659233847914
Sarjapur  Road,1700.0,3.0,3.0,3.0,135.0,0.07941176470588235
Jalahalli,1570.0,3.0,2.0,3.0,140.0,0.08917197452229299
Attibele,400.0,1.0,1.0,1.0,11.5,0.02875
Electronic City Phase II,1310.0,2.0,1.0,3.0,37.84,0.02888549618320611
Horamavu Agara,625.0,1.0,1.0,1.0,27.0,0.0432
Whitefield,2403.0,4.0,2.0,4.0,270.0,0.11235955056179775
CV Raman Nagar,1198.0,2.0,2.0,2.0,60.0,0.05008347245409015
Rachenahalli,1050.0,2.0,2.0,2.0,52.08,0.0496
Kothanur,1187.0,2.0,2.0,2.0,58.0,0.04886267902274642
Yeshwanthpur,717.0,2.0,0.0,2.0,49.475,0.06900278940027894
Talaghattapura,1856.0,3.0,2.0,3.0,135.0,0.07273706896551724
Sarjapur  Road,1418.0,2.0,2.0,2.0,78.0,0.05500705218617771
Jakkur,1374.0,3.0,2.0,3.0,68.0,0.049490538573508006
Hennur Road,1891.0,3.0,1.0,3.0,139.0,0.07350608143839238
Bannerghatta Road,1115.0,2.0,1.0,2.0,61.0,0.054708520179372194
Bannerghatta Road,1160.0,2.0,2.0,2.0,45.0,0.03879310344827586
Hebbal Kempapura,3408.0,3.0,3.0,3.0,260.0,0.07629107981220658
Sarjapur  Road,1500.0,3.0,2.0,3.0,88.0,0.058666666666666666
Hormavu,1500.0,2.0,1.0,2.0,78.0,0.052
HSR Layout,1009.0,2.0,2.0,2.0,56.0,0.05550049554013875
Indira Nagar,1149.0,2.0,1.0,2.0,130.0,0.11314186248912098
Hosa Road,1726.0,3.0,2.0,3.0,81.99,0.04750289687137891
Yelahanka,1300.0,2.0,3.0,2.0,65.0,0.05
Budigere,1820.0,3.0,2.0,3.0,99.0,0.0543956043956044
Hosa Road,1513.0,3.0,1.0,3.0,103.0,0.0680766688697951
Electronic City,975.0,2.0,2.0,2.0,37.5,0.038461538461538464
Hennur Road,1232.0,2.0,1.0,2.0,74.0,0.060064935064935064
Kodichikkanahalli,1060.0,2.0,1.0,2.0,34.0,0.03207547169811321
Bommanahalli,1091.0,2.0,1.0,2.0,40.0,0.03666361136571952
Sarjapur  Road,1290.0,2.0,2.0,2.0,88.0,0.06821705426356589
Thanisandra,1220.0,2.0,1.0,2.0,44.6,0.03655737704918033
Raja Rajeshwari Nagar,1100.0,2.0,1.0,2.0,50.0,0.045454545454545456
Haralur Road,1710.0,3.0,2.0,3.0,85.0,0.049707602339181284
Thigalarapalya,2215.0,4.0,2.0,3.0,156.0,0.07042889390519187
Whitefield,1500.0,3.0,1.0,3.0,61.9,0.04126666666666667
Bannerghatta Road,1130.0,2.0,2.0,2.0,78.0,0.06902654867256637
Hennur,1295.0,2.0,1.0,2.0,64.0,0.04942084942084942
Kundalahalli,2075.0,3.0,1.0,3.0,115.0,0.05542168674698795
Hebbal,1337.0,2.0,1.0,2.0,82.0,0.061331338818249814
Indira Nagar,500.0,1.0,0.0,1.0,70.0,0.14
Marathahalli,1200.0,2.0,1.0,2.0,53.0,0.04416666666666667
Kadugodi,1088.0,2.0,2.0,2.0,44.0,0.04044117647058824
Horamavu Agara,1220.0,2.0,2.0,2.0,39.0,0.031967213114754096
Marathahalli,1595.0,3.0,2.0,3.0,88.0,0.05517241379310345
Electronic City,1128.0,2.0,1.0,2.0,65.0,0.057624113475177305
BTM 2nd Stage,950.0,2.0,1.0,2.0,52.0,0.05473684210526316
Haralur Road,1140.0,2.0,2.0,2.0,58.0,0.05087719298245614
Sarjapur  Road,2600.0,4.0,0.0,4.0,98.0,0.03769230769230769
Whitefield,1344.0,3.0,1.0,4.0,130.0,0.09672619047619048
Electronic City,1020.0,2.0,1.0,2.0,30.27,0.029676470588235294
Whitefield,1190.0,2.0,2.0,2.0,60.0,0.05042016806722689
Doddathoguru,550.0,1.0,1.0,1.0,17.0,0.03090909090909091
Raja Rajeshwari Nagar,1140.0,2.0,2.0,2.0,44.0,0.03859649122807018
Whitefield,1105.0,2.0,1.0,2.0,35.4,0.03203619909502262
Kothanur,1790.0,3.0,2.0,3.0,105.0,0.05865921787709497
Sarjapur  Road,1600.0,3.0,1.0,3.0,120.0,0.075
Hosakerehalli,1500.0,3.0,2.0,4.0,70.0,0.04666666666666667
Kalena Agrahara,1450.0,2.0,3.0,3.0,85.0,0.05862068965517241
Whitefield,3850.0,5.0,0.0,3.0,316.0,0.08207792207792208
Jigani,3170.0,5.0,2.0,4.0,230.0,0.07255520504731862
Chandapura,1230.0,2.0,2.0,3.0,31.37,0.025504065040650406
Jalahalli,2113.0,3.0,2.0,3.0,155.0,0.07335541883577851
Raja Rajeshwari Nagar,1510.0,2.0,3.0,3.0,59.0,0.0390728476821192
Hoodi,1430.0,2.0,2.0,2.0,113.0,0.07902097902097902
Budigere,1172.0,2.0,0.0,2.0,56.725,0.048400170648464164
Akshaya Nagar,1070.0,2.0,1.0,2.0,54.0,0.05046728971962617
Kadugodi,1875.0,2.0,1.0,3.0,110.0,0.058666666666666666
Harlur,1758.0,3.0,2.0,3.0,133.0,0.07565415244596133
Vidyaranyapura,1100.0,2.0,1.0,2.0,54.0,0.04909090909090909
Rachenahalli,1530.0,2.0,2.0,3.0,74.39,0.04862091503267974
Hormavu,1555.0,3.0,2.0,3.0,75.0,0.04823151125401929
Haralur Road,1088.0,2.0,1.0,2.0,68.0,0.0625
Raja Rajeshwari Nagar,1625.0,2.0,2.0,3.0,54.0,0.03323076923076923
Hormavu,1141.0,2.0,1.0,2.0,44.4,0.03891323400525854
Sarjapur,1000.0,2.0,2.0,2.0,30.0,0.03
Thanisandra,1185.5,2.0,0.0,2.0,58.68,0.04949810206663855
Uttarahalli,1075.0,2.0,1.0,2.0,40.0,0.037209302325581395
Bannerghatta Road,630.0,1.0,2.0,1.0,35.0,0.05555555555555555
Hennur,1255.0,2.0,2.0,2.0,52.35,0.041713147410358566
Electronic City Phase II,1310.0,2.0,1.0,3.0,37.84,0.02888549618320611
Kodichikkanahalli,907.0,2.0,2.0,2.0,38.5,0.04244762954796031
Indira Nagar,3200.0,3.0,2.0,4.0,250.0,0.078125
Kengeri,416.0,1.0,1.0,1.0,18.0,0.04326923076923077
Whitefield,1910.0,3.0,2.0,3.0,161.0,0.08429319371727749
Rachenahalli,680.0,1.0,1.0,1.0,44.0,0.06470588235294118
Marathahalli,1800.0,3.0,2.0,3.0,95.0,0.05277777777777778
Electronic City Phase II,545.0,1.0,1.0,2.0,27.0,0.04954128440366973
Whitefield,1187.0,2.0,1.0,2.0,38.0,0.03201347935973041
Talaghattapura,1175.0,2.0,2.0,2.0,62.0,0.05276595744680851
Haralur Road,3700.0,4.0,2.0,4.0,325.0,0.08783783783783784
Kundalahalli,1315.0,2.0,3.0,2.0,74.0,0.05627376425855513
Thanisandra,1437.0,2.0,1.0,2.0,71.13,0.04949895615866388
7th Phase JP Nagar,1035.0,2.0,1.0,2.0,41.39,0.03999033816425121
Marathahalli,1125.0,2.0,3.0,2.0,55.0,0.04888888888888889
Hebbal,1355.0,3.0,2.0,3.0,83.87,0.06189667896678967
Uttarahalli,1590.0,3.0,2.0,3.0,57.0,0.035849056603773584
8th Phase JP Nagar,1245.0,2.0,1.0,2.0,59.0,0.04738955823293173
Raja Rajeshwari Nagar,1210.0,2.0,2.0,2.0,45.0,0.0371900826446281
Bannerghatta Road,1520.0,2.0,3.0,3.0,81.0,0.053289473684210525
Hormavu,1385.0,2.0,2.0,3.0,69.0,0.049819494584837545
Yelahanka,1282.0,2.0,2.0,3.0,48.7,0.03798751950078003
Yelahanka,1450.0,3.0,0.0,3.0,65.255,0.045003448275862064
Electronic City,770.0,1.0,1.0,2.0,38.0,0.04935064935064935
Whitefield,1170.0,2.0,1.0,2.0,38.0,0.03247863247863248
Chandapura,674.0,1.0,1.0,2.0,19.9,0.02952522255192878
Akshaya Nagar,1421.0,2.0,2.0,3.0,73.0,0.05137227304714989
Electronic City,1342.0,2.0,1.0,2.0,73.3,0.05461997019374068
Rajaji Nagar,3300.0,4.0,0.0,4.0,600.0,0.18181818181818182
Hebbal,1200.0,2.0,2.0,2.0,48.0,0.04
Sarjapur  Road,1300.0,2.0,2.0,2.0,60.0,0.046153846153846156
Begur Road,1565.0,2.0,2.0,3.0,59.76,0.038185303514376996
Haralur Road,1194.0,2.0,2.0,2.0,46.0,0.038525963149078725
Banashankari,1800.0,3.0,2.0,3.0,115.0,0.06388888888888888
Varthur,1140.0,2.0,2.0,2.0,39.9,0.034999999999999996
Bellandur,1250.0,2.0,1.0,2.0,76.0,0.0608
Bommanahalli,1355.0,2.0,0.0,2.0,73.17,0.054
7th Phase JP Nagar,1400.0,3.0,1.0,3.0,115.0,0.08214285714285714
Kadugodi,1030.0,2.0,1.0,2.0,35.02,0.034
Koramangala,1500.0,3.0,1.0,3.0,135.0,0.09
5th Phase JP Nagar,1450.0,2.0,2.0,3.0,73.0,0.0503448275862069
Hoodi,1400.0,2.0,1.0,2.0,82.0,0.05857142857142857
KR Puram,1583.0,3.0,0.0,3.0,70.445,0.04450094756790903
9th Phase JP Nagar,1890.0,2.0,0.0,3.0,93.0,0.049206349206349205
Uttarahalli,1280.0,2.0,2.0,2.0,75.0,0.05859375
Yeshwanthpur,1500.0,3.0,1.0,3.0,100.0,0.06666666666666667
Kasavanhalli,1493.0,3.0,2.0,3.0,82.0,0.05492297387809779
Yeshwanthpur,2503.0,3.0,3.0,3.0,138.0,0.05513383939272873
Raja Rajeshwari Nagar,1267.0,2.0,2.0,2.0,42.85,0.03382004735595896
Attibele,1350.0,3.0,1.0,3.0,85.0,0.06296296296296296
Rajaji Nagar,2415.0,3.0,2.0,3.0,399.0,0.16521739130434782
Hennur Road,2160.0,3.0,2.0,3.0,160.0,0.07407407407407407
Channasandra,1065.0,2.0,1.0,2.0,40.47,0.038
Thanisandra,1093.0,2.0,1.0,2.0,68.1,0.062305580969807865
Malleshwaram,2200.0,3.0,2.0,3.0,275.0,0.125
Kundalahalli,1724.0,3.0,3.0,3.0,140.0,0.08120649651972157
Yeshwanthpur,1382.0,2.0,2.0,3.0,76.18,0.05512301013024602
Kanakpura Road,525.0,1.0,1.0,1.0,30.0,0.05714285714285714
Yelahanka New Town,500.0,2.0,1.0,1.0,24.0,0.048
TC Palaya,1200.0,2.0,0.0,2.0,66.0,0.055
Yelahanka New Town,485.02,2.0,1.0,1.0,18.0,0.03711187167539483
Bommasandra,955.0,2.0,1.0,2.0,35.28,0.03694240837696335
Gottigere,1613.0,3.0,3.0,3.0,72.0,0.044637321760694355
5th Phase JP Nagar,2500.0,8.0,3.0,7.0,95.0,0.038
Hoodi,706.0,1.0,1.0,1.0,48.24,0.068328611898017
Koramangala,1180.0,2.0,1.0,2.0,128.0,0.10847457627118644
Vittasandra,1404.0,2.0,1.0,2.0,75.0,0.053418803418803416
Harlur,1197.0,2.0,1.0,2.0,77.0,0.06432748538011696
Sahakara Nagar,1150.0,2.0,1.0,2.0,54.0,0.04695652173913043
Malleshwaram,2250.0,3.0,1.0,3.0,200.0,0.08888888888888889
Jigani,937.0,2.0,1.0,2.0,44.0,0.04695837780149413
KR Puram,750.0,2.0,1.0,2.0,25.0,0.03333333333333333
Whitefield,1175.0,2.0,1.0,2.0,41.0,0.03489361702127659
Nagarbhavi,1350.0,3.0,2.0,3.0,150.0,0.1111111111111111
Whitefield,1116.0,2.0,1.0,2.0,51.91,0.046514336917562724
Bellandur,1350.0,2.0,1.0,2.0,79.0,0.05851851851851852
Bannerghatta Road,1656.0,2.0,1.0,3.0,62.93,0.0380012077294686
Whitefield,1451.0,2.0,2.0,3.0,52.43,0.03613370089593384
Whitefield,1118.0,2.0,1.0,2.0,42.0,0.03756708407871199
Whitefield,1200.0,2.0,1.0,2.0,46.13,0.038441666666666666
Haralur Road,1510.0,3.0,2.0,3.0,83.05,0.055
Devanahalli,1630.0,3.0,0.0,3.0,74.82,0.04590184049079754
Chandapura,3300.0,4.0,2.0,4.0,135.0,0.04090909090909091
Sarjapur  Road,1242.0,2.0,1.0,2.0,75.0,0.06038647342995169
Frazer Town,2000.0,3.0,1.0,3.0,200.0,0.1
Bhoganhalli,1447.0,2.0,1.0,2.0,75.97,0.05250172771250864
Hennur Road,1232.0,2.0,1.0,2.0,80.0,0.06493506493506493
Talaghattapura,2038.5,3.0,0.0,3.0,122.0,0.05984792739759627
Bannerghatta Road,1600.0,3.0,2.0,3.0,95.0,0.059375
Hennur,1255.0,2.0,2.0,2.0,55.5,0.044223107569721115
Raja Rajeshwari Nagar,3450.0,7.0,2.0,8.0,225.0,0.06521739130434782
Sarjapur  Road,1347.0,2.0,1.0,3.0,44.0,0.032665181885671864
Hormavu,1617.5,3.0,0.0,3.0,73.595,0.04549922720247295
Electronics City Phase 1,1750.0,3.0,2.0,3.0,58.0,0.03314285714285714
Electronic City Phase II,1000.0,2.0,1.0,2.0,28.88,0.02888
Yeshwanthpur,1169.0,2.0,2.0,2.0,64.08,0.05481608212147134
Whitefield,1760.0,3.0,2.0,3.0,160.0,0.09090909090909091
JP Nagar,3300.0,4.0,3.0,3.0,160.0,0.048484848484848485
Ramagondanahalli,540.0,1.0,0.0,1.0,30.0,0.05555555555555555
Hennur Road,1350.0,2.0,3.0,2.0,49.0,0.0362962962962963
Hormavu,1206.0,2.0,0.0,2.0,40.0,0.03316749585406302
Banashankari,600.0,1.0,0.0,2.0,27.0,0.045
Electronic City,770.0,1.0,1.0,2.0,35.0,0.045454545454545456
Raja Rajeshwari Nagar,1450.0,2.0,1.0,3.0,67.0,0.046206896551724136
Electronic City Phase II,1020.0,2.0,1.0,2.0,27.43,0.026892156862745098
Marathahalli,1019.0,2.0,2.0,2.0,49.85,0.04892051030421982
Electronics City Phase 1,1445.0,2.0,1.0,3.0,56.0,0.03875432525951557
Electronic City Phase II,900.0,2.0,2.0,2.0,32.5,0.03611111111111111
Marathahalli,1200.0,1.0,1.0,2.0,103.0,0.08583333333333333
Hegde Nagar,1847.0,3.0,2.0,3.0,123.0,0.06659447753113157
Rajaji Nagar,1725.0,3.0,3.0,3.0,200.0,0.11594202898550725
Chikkalasandra,1100.0,2.0,2.0,2.0,50.0,0.045454545454545456
Kanakpura Road,1665.0,3.0,2.0,3.0,88.0,0.05285285285285285
Yeshwanthpur,1523.0,3.0,3.0,3.0,170.0,0.11162179908076166
7th Phase JP Nagar,2225.0,3.0,1.0,3.0,160.0,0.07191011235955057
Marathahalli,1730.0,3.0,3.0,3.0,110.0,0.06358381502890173
Ramagondanahalli,1251.0,2.0,1.0,2.0,46.0,0.03677058353317346
Harlur,1752.12,3.0,2.0,3.0,116.0,0.06620551103805676
Hosa Road,1893.0,3.0,2.0,3.0,130.0,0.06867406233491812
Rachenahalli,1550.0,3.0,3.0,3.0,72.5,0.0467741935483871
Bannerghatta Road,1344.0,2.0,1.0,3.0,42.0,0.03125
Talaghattapura,1575.0,3.0,2.0,3.0,80.0,0.050793650793650794
CV Raman Nagar,1836.0,3.0,2.0,3.0,148.0,0.08061002178649238
